error,id,metric,model,direction,prob,hyp_score,hyp_adv_score
add,2,COMET(wmt21-comet-qe-mqm),None,,,0.1430145502090454,0.14163361489772797
add,5,COMET(wmt21-comet-qe-mqm),None,,,0.14154183864593506,0.12369230389595032
add,7,COMET(wmt21-comet-qe-mqm),None,,,0.0971936583518982,0.10084441304206848
add,8,COMET(wmt21-comet-qe-mqm),None,,,0.11542519181966782,0.1301494687795639
add,11,COMET(wmt21-comet-qe-mqm),None,,,0.12681397795677185,0.09236130863428116
add,12,COMET(wmt21-comet-qe-mqm),None,,,0.13393186032772064,0.10351644456386566
add,13,COMET(wmt21-comet-qe-mqm),None,,,0.12595686316490173,0.11131056398153305
add,14,COMET(wmt21-comet-qe-mqm),None,,,0.1270962357521057,0.10300616174936295
add,15,COMET(wmt21-comet-qe-mqm),None,,,0.1307605654001236,0.09379930049180984
add,18,COMET(wmt21-comet-qe-mqm),None,,,0.15144756436347961,0.13774074614048004
add,20,COMET(wmt21-comet-qe-mqm),None,,,0.12651987373828888,0.10023009777069092
add,21,COMET(wmt21-comet-qe-mqm),None,,,0.14403922855854034,0.0998622328042984
add,22,COMET(wmt21-comet-qe-mqm),None,,,0.0985710620880127,0.07089217752218246
add,27,COMET(wmt21-comet-qe-mqm),None,,,0.1388361155986786,0.10404402017593384
add,29,COMET(wmt21-comet-qe-mqm),None,,,0.12490618973970413,0.11821269243955612
add,31,COMET(wmt21-comet-qe-mqm),None,,,0.15595892071723938,0.1126384288072586
add,35,COMET(wmt21-comet-qe-mqm),None,,,0.15082232654094696,0.14982442557811737
add,38,COMET(wmt21-comet-qe-mqm),None,,,0.12922435998916626,0.13794805109500885
add,41,COMET(wmt21-comet-qe-mqm),None,,,0.1084403470158577,0.0928749293088913
add,44,COMET(wmt21-comet-qe-mqm),None,,,0.15579965710639954,0.10631444305181503
add,45,COMET(wmt21-comet-qe-mqm),None,,,0.09298916161060333,0.08003809303045273
add,51,COMET(wmt21-comet-qe-mqm),None,,,0.13997788727283478,0.12841194868087769
add,53,COMET(wmt21-comet-qe-mqm),None,,,0.14375481009483337,0.09105528891086578
add,54,COMET(wmt21-comet-qe-mqm),None,,,0.12378197908401489,0.1277896910905838
add,57,COMET(wmt21-comet-qe-mqm),None,,,0.13897046446800232,0.1412399858236313
add,65,COMET(wmt21-comet-qe-mqm),None,,,0.11987094581127167,0.08714519441127777
add,69,COMET(wmt21-comet-qe-mqm),None,,,0.12198527157306671,0.10445955395698547
add,79,COMET(wmt21-comet-qe-mqm),None,,,0.15725502371788025,0.12999770045280457
add,80,COMET(wmt21-comet-qe-mqm),None,,,0.13455656170845032,0.10864390432834625
add,81,COMET(wmt21-comet-qe-mqm),None,,,0.1623932272195816,0.1307232528924942
add,82,COMET(wmt21-comet-qe-mqm),None,,,0.13013334572315216,0.11207511276006699
add,88,COMET(wmt21-comet-qe-mqm),None,,,0.17131653428077698,0.13845497369766235
add,90,COMET(wmt21-comet-qe-mqm),None,,,0.13445572555065155,0.11061258614063263
add,92,COMET(wmt21-comet-qe-mqm),None,,,0.15072275698184967,0.1154765710234642
add,95,COMET(wmt21-comet-qe-mqm),None,,,0.14678706228733063,0.11252084374427795
add,102,COMET(wmt21-comet-qe-mqm),None,,,0.15943299233913422,0.12402112782001495
add,104,COMET(wmt21-comet-qe-mqm),None,,,0.13782642781734467,0.11743848770856857
add,106,COMET(wmt21-comet-qe-mqm),None,,,0.16594652831554413,0.14377617835998535
add,107,COMET(wmt21-comet-qe-mqm),None,,,0.15268252789974213,0.11456120759248734
add,108,COMET(wmt21-comet-qe-mqm),None,,,0.12308104336261749,0.12363607436418533
add,109,COMET(wmt21-comet-qe-mqm),None,,,0.12770040333271027,0.11598504334688187
add,115,COMET(wmt21-comet-qe-mqm),None,,,0.1611623615026474,0.1012534648180008
add,119,COMET(wmt21-comet-qe-mqm),None,,,0.1620936542749405,0.11398480087518692
add,125,COMET(wmt21-comet-qe-mqm),None,,,0.16834291815757751,0.153909370303154
add,130,COMET(wmt21-comet-qe-mqm),None,,,0.16832496225833893,0.15269958972930908
add,145,COMET(wmt21-comet-qe-mqm),None,,,0.1383577585220337,0.11270823329687119
add,162,COMET(wmt21-comet-qe-mqm),None,,,0.10824576765298843,0.10314882546663284
add,165,COMET(wmt21-comet-qe-mqm),None,,,0.16388769447803497,0.11926981061697006
add,175,COMET(wmt21-comet-qe-mqm),None,,,0.1490851640701294,0.11607671529054642
add,177,COMET(wmt21-comet-qe-mqm),None,,,0.14868463575839996,0.10980140417814255
add,184,COMET(wmt21-comet-qe-mqm),None,,,0.15468254685401917,0.13166020810604095
add,201,COMET(wmt21-comet-qe-mqm),None,,,0.1261717528104782,0.12433533370494843
add,218,COMET(wmt21-comet-qe-mqm),None,,,0.12481628358364105,0.08289599418640137
add,219,COMET(wmt21-comet-qe-mqm),None,,,0.15471485257148743,0.11083585023880005
add,224,COMET(wmt21-comet-qe-mqm),None,,,0.15682366490364075,0.14462147653102875
add,230,COMET(wmt21-comet-qe-mqm),None,,,0.11585672944784164,0.10422811657190323
add,231,COMET(wmt21-comet-qe-mqm),None,,,0.13559134304523468,0.1187095120549202
add,232,COMET(wmt21-comet-qe-mqm),None,,,0.1502576321363449,0.12621884047985077
add,234,COMET(wmt21-comet-qe-mqm),None,,,0.15356740355491638,0.13890746235847473
add,240,COMET(wmt21-comet-qe-mqm),None,,,0.1421002745628357,0.11635741591453552
add,244,COMET(wmt21-comet-qe-mqm),None,,,0.14799617230892181,0.13063418865203857
add,246,COMET(wmt21-comet-qe-mqm),None,,,0.1537160724401474,0.13042663037776947
add,247,COMET(wmt21-comet-qe-mqm),None,,,0.1534833014011383,0.1388639360666275
add,249,COMET(wmt21-comet-qe-mqm),None,,,0.13805373013019562,0.12977032363414764
add,250,COMET(wmt21-comet-qe-mqm),None,,,0.10921721160411835,0.0849398672580719
add,251,COMET(wmt21-comet-qe-mqm),None,,,0.11638858169317245,0.10654453188180923
add,253,COMET(wmt21-comet-qe-mqm),None,,,0.11478372663259506,0.08390680700540543
add,259,COMET(wmt21-comet-qe-mqm),None,,,0.14038808643817902,0.10976523160934448
add,260,COMET(wmt21-comet-qe-mqm),None,,,0.12316714972257614,0.11086300760507584
add,263,COMET(wmt21-comet-qe-mqm),None,,,0.14780409634113312,0.13387809693813324
