error,id,metric,model,direction,prob,hyp_score,hyp_adv_score
add,2,BLEURT(BLEURT-20),None,,,0.7294406294822693,0.7674397230148315
add,5,BLEURT(BLEURT-20),None,,,0.8190873265266418,0.8102503418922424
add,7,BLEURT(BLEURT-20),None,,,0.7341866493225098,0.8570557236671448
add,8,BLEURT(BLEURT-20),None,,,0.7768504023551941,0.811257541179657
add,11,BLEURT(BLEURT-20),None,,,0.8592419028282166,0.7601649165153503
add,12,BLEURT(BLEURT-20),None,,,0.707469642162323,0.8585532903671265
add,13,BLEURT(BLEURT-20),None,,,0.832484781742096,0.7674766182899475
add,14,BLEURT(BLEURT-20),None,,,0.9504916071891785,0.7462573051452637
add,15,BLEURT(BLEURT-20),None,,,0.6893754601478577,0.740476131439209
add,18,BLEURT(BLEURT-20),None,,,0.9195788502693176,0.6817576289176941
add,20,BLEURT(BLEURT-20),None,,,0.7749093770980835,0.7137700915336609
add,21,BLEURT(BLEURT-20),None,,,0.8982610106468201,0.7737932801246643
add,22,BLEURT(BLEURT-20),None,,,0.8421931862831116,0.8037542700767517
add,27,BLEURT(BLEURT-20),None,,,0.8408295512199402,0.8718615174293518
add,29,BLEURT(BLEURT-20),None,,,0.5250536203384399,0.722139298915863
add,31,BLEURT(BLEURT-20),None,,,0.8414533138275146,0.7993108630180359
add,35,BLEURT(BLEURT-20),None,,,0.8847348093986511,0.7229621410369873
add,38,BLEURT(BLEURT-20),None,,,0.6979649662971497,0.7473155856132507
add,41,BLEURT(BLEURT-20),None,,,0.7260397672653198,0.7733966708183289
add,44,BLEURT(BLEURT-20),None,,,0.8936200141906738,0.7205104231834412
add,45,BLEURT(BLEURT-20),None,,,0.9135234355926514,0.817223072052002
add,51,BLEURT(BLEURT-20),None,,,0.7764446139335632,0.8278509974479675
add,53,BLEURT(BLEURT-20),None,,,0.7871415019035339,0.7758859992027283
add,54,BLEURT(BLEURT-20),None,,,0.8397404551506042,0.6728214621543884
add,57,BLEURT(BLEURT-20),None,,,0.8216726183891296,0.8145888447761536
add,65,BLEURT(BLEURT-20),None,,,0.9095852375030518,0.7266793251037598
add,69,BLEURT(BLEURT-20),None,,,0.7582747936248779,0.7284439206123352
add,79,BLEURT(BLEURT-20),None,,,0.8661051988601685,0.7615964412689209
add,80,BLEURT(BLEURT-20),None,,,0.8085399866104126,0.7918208241462708
add,81,BLEURT(BLEURT-20),None,,,0.8522868156433105,0.7162757515907288
add,82,BLEURT(BLEURT-20),None,,,0.8136207461357117,0.8201794028282166
add,88,BLEURT(BLEURT-20),None,,,0.8869284391403198,0.8015791773796082
add,90,BLEURT(BLEURT-20),None,,,0.7311119437217712,0.6937723755836487
add,92,BLEURT(BLEURT-20),None,,,0.7825292944908142,0.7580380439758301
add,95,BLEURT(BLEURT-20),None,,,0.8434476852416992,0.7908876538276672
add,102,BLEURT(BLEURT-20),None,,,0.8417631387710571,0.6082327961921692
add,104,BLEURT(BLEURT-20),None,,,0.8126744627952576,0.7465692162513733
add,106,BLEURT(BLEURT-20),None,,,0.8223643898963928,0.7492125034332275
add,107,BLEURT(BLEURT-20),None,,,0.8676619529724121,0.6915001273155212
add,108,BLEURT(BLEURT-20),None,,,0.7159689664840698,0.7887536883354187
add,109,BLEURT(BLEURT-20),None,,,0.7877915501594543,0.8753717541694641
add,115,BLEURT(BLEURT-20),None,,,0.7554052472114563,0.6121123433113098
add,119,BLEURT(BLEURT-20),None,,,0.917004406452179,0.7521666288375854
add,125,BLEURT(BLEURT-20),None,,,0.7920034527778625,0.8307685256004333
add,130,BLEURT(BLEURT-20),None,,,0.9274308085441589,0.736946165561676
add,145,BLEURT(BLEURT-20),None,,,0.849602997303009,0.7563707232475281
add,162,BLEURT(BLEURT-20),None,,,0.8070638179779053,0.8006013035774231
add,165,BLEURT(BLEURT-20),None,,,0.8927298188209534,0.7333470582962036
add,175,BLEURT(BLEURT-20),None,,,0.7851566672325134,0.74045729637146
add,177,BLEURT(BLEURT-20),None,,,0.8545249700546265,0.7256026268005371
add,184,BLEURT(BLEURT-20),None,,,0.7718837857246399,0.6875309944152832
add,201,BLEURT(BLEURT-20),None,,,0.7764845490455627,0.8401054739952087
add,218,BLEURT(BLEURT-20),None,,,0.8207992315292358,0.7015389204025269
add,219,BLEURT(BLEURT-20),None,,,0.8485971093177795,0.7594903111457825
add,224,BLEURT(BLEURT-20),None,,,0.8332767486572266,0.8720734715461731
add,230,BLEURT(BLEURT-20),None,,,0.6679040193557739,0.7502627968788147
add,231,BLEURT(BLEURT-20),None,,,0.8668744564056396,0.756412923336029
add,232,BLEURT(BLEURT-20),None,,,0.7192014455795288,0.7756932377815247
add,234,BLEURT(BLEURT-20),None,,,0.7470592260360718,0.7655119299888611
add,240,BLEURT(BLEURT-20),None,,,0.7320080995559692,0.7672081589698792
add,244,BLEURT(BLEURT-20),None,,,0.8004327416419983,0.7250909805297852
add,246,BLEURT(BLEURT-20),None,,,0.8403170704841614,0.7640551924705505
add,247,BLEURT(BLEURT-20),None,,,0.8347489833831787,0.6717816591262817
add,249,BLEURT(BLEURT-20),None,,,0.8160649538040161,0.7627670168876648
